id,name,score1,score2
8782,Stuednt_8782,76,54
8783,Stuednt_8783,87,60
8784,Stuednt_8784,90,70
8785,Stuednt_8785,67,93
8786,Stuednt_8786,90,57
8787,Stuednt_8787,56,51
8788,Stuednt_8788,92,79
8789,Stuednt_8789,76,68
8790,Stuednt_8790,57,64
8791,Stuednt_8791,63,75
8792,Stuednt_8792,62,66
8793,Stuednt_8793,52,66
8794,Stuednt_8794,76,73
8795,Stuednt_8795,98,59
8796,Stuednt_8796,88,74
8797,Stuednt_8797,96,96
8798,Stuednt_8798,67,72
8799,Stuednt_8799,67,97
8800,Stuednt_8800,91,79
8801,Stuednt_8801,63,97
8802,Stuednt_8802,55,95
8803,Stuednt_8803,51,72
8804,Stuednt_8804,67,67
8805,Stuednt_8805,96,90
8806,Stuednt_8806,83,89
8807,Stuednt_8807,69,55
8808,Stuednt_8808,60,73
8809,Stuednt_8809,98,84
8810,Stuednt_8810,91,83
8811,Stuednt_8811,61,70
8812,Stuednt_8812,73,79
8813,Stuednt_8813,60,75
8814,Stuednt_8814,67,50
8815,Stuednt_8815,70,56
8816,Stuednt_8816,79,65
8817,Stuednt_8817,89,77
8818,Stuednt_8818,76,58
8819,Stuednt_8819,58,64
8820,Stuednt_8820,56,77
8821,Stuednt_8821,68,96
8822,Stuednt_8822,65,91
8823,Stuednt_8823,62,93
8824,Stuednt_8824,65,72
8825,Stuednt_8825,57,62
8826,Stuednt_8826,57,66
8827,Stuednt_8827,90,72
8828,Stuednt_8828,50,56
8829,Stuednt_8829,75,79
8830,Stuednt_8830,59,92
8831,Stuednt_8831,89,60
8832,Stuednt_8832,59,98
8833,Stuednt_8833,83,66
8834,Stuednt_8834,72,68
8835,Stuednt_8835,80,74
8836,Stuednt_8836,96,64
8837,Stuednt_8837,67,66
8838,Stuednt_8838,68,50
8839,Stuednt_8839,63,87
8840,Stuednt_8840,61,81
8841,Stuednt_8841,74,96
8842,Stuednt_8842,59,76
8843,Stuednt_8843,56,51
8844,Stuednt_8844,70,79
8845,Stuednt_8845,72,50
8846,Stuednt_8846,100,54
8847,Stuednt_8847,54,94
8848,Stuednt_8848,58,93
8849,Stuednt_8849,65,96
8850,Stuednt_8850,68,83
8851,Stuednt_8851,79,63
8852,Stuednt_8852,81,87
8853,Stuednt_8853,51,69
8854,Stuednt_8854,89,95
8855,Stuednt_8855,87,67
8856,Stuednt_8856,82,69
8857,Stuednt_8857,73,54
8858,Stuednt_8858,50,76
8859,Stuednt_8859,70,66
8860,Stuednt_8860,63,94
8861,Stuednt_8861,66,83
8862,Stuednt_8862,80,91
8863,Stuednt_8863,50,75
8864,Stuednt_8864,84,51
8865,Stuednt_8865,83,78
8866,Stuednt_8866,51,88
8867,Stuednt_8867,74,70
8868,Stuednt_8868,63,93
8869,Stuednt_8869,92,89
8870,Stuednt_8870,55,76
8871,Stuednt_8871,68,92
8872,Stuednt_8872,86,67
8873,Stuednt_8873,83,55
8874,Stuednt_8874,97,52
8875,Stuednt_8875,68,91
8876,Stuednt_8876,63,73
8877,Stuednt_8877,72,54
8878,Stuednt_8878,97,81
8879,Stuednt_8879,86,90
8880,Stuednt_8880,88,85
8881,Stuednt_8881,88,60
8882,Stuednt_8882,97,52
8883,Stuednt_8883,78,99
8884,Stuednt_8884,92,86
8885,Stuednt_8885,56,59
8886,Stuednt_8886,52,70
8887,Stuednt_8887,75,61
8888,Stuednt_8888,83,78
8889,Stuednt_8889,95,75
8890,Stuednt_8890,95,95
8891,Stuednt_8891,58,75
8892,Stuednt_8892,98,87
8893,Stuednt_8893,84,50
8894,Stuednt_8894,68,86
8895,Stuednt_8895,79,78
8896,Stuednt_8896,83,85
8897,Stuednt_8897,59,76
8898,Stuednt_8898,93,91
8899,Stuednt_8899,89,63
8900,Stuednt_8900,50,92
8901,Stuednt_8901,68,57
8902,Stuednt_8902,84,76
8903,Stuednt_8903,61,64
8904,Stuednt_8904,50,99
8905,Stuednt_8905,55,83
8906,Stuednt_8906,93,57
8907,Stuednt_8907,75,94
8908,Stuednt_8908,95,71
8909,Stuednt_8909,95,84
8910,Stuednt_8910,51,94
8911,Stuednt_8911,94,63
8912,Stuednt_8912,72,53
8913,Stuednt_8913,94,81
8914,Stuednt_8914,82,61
8915,Stuednt_8915,64,71
8916,Stuednt_8916,83,59
8917,Stuednt_8917,61,81
8918,Stuednt_8918,84,100
8919,Stuednt_8919,88,94
8920,Stuednt_8920,84,70
8921,Stuednt_8921,64,77
8922,Stuednt_8922,68,79
8923,Stuednt_8923,77,50
8924,Stuednt_8924,87,63
8925,Stuednt_8925,85,90
8926,Stuednt_8926,59,60
8927,Stuednt_8927,89,57
8928,Stuednt_8928,82,95
8929,Stuednt_8929,81,77
8930,Stuednt_8930,81,89
8931,Stuednt_8931,53,83
8932,Stuednt_8932,96,73
8933,Stuednt_8933,69,74
8934,Stuednt_8934,80,90
8935,Stuednt_8935,58,67
8936,Stuednt_8936,94,75
8937,Stuednt_8937,83,91
8938,Stuednt_8938,74,69
8939,Stuednt_8939,82,77
8940,Stuednt_8940,61,55
8941,Stuednt_8941,51,87
8942,Stuednt_8942,74,52
8943,Stuednt_8943,76,50
8944,Stuednt_8944,59,79
8945,Stuednt_8945,84,51
8946,Stuednt_8946,52,81
8947,Stuednt_8947,81,57
8948,Stuednt_8948,70,73
8949,Stuednt_8949,74,54
8950,Stuednt_8950,62,50
8951,Stuednt_8951,87,54
8952,Stuednt_8952,59,55
8953,Stuednt_8953,56,86
8954,Stuednt_8954,79,76
8955,Stuednt_8955,89,99
8956,Stuednt_8956,98,54
8957,Stuednt_8957,50,83
8958,Stuednt_8958,77,55
8959,Stuednt_8959,67,100
8960,Stuednt_8960,96,85
8961,Stuednt_8961,54,73
8962,Stuednt_8962,85,69
8963,Stuednt_8963,90,82
8964,Stuednt_8964,88,92
8965,Stuednt_8965,92,70
8966,Stuednt_8966,80,75
8967,Stuednt_8967,57,74
8968,Stuednt_8968,54,57
8969,Stuednt_8969,85,87
8970,Stuednt_8970,84,92
8971,Stuednt_8971,58,62
8972,Stuednt_8972,63,79
8973,Stuednt_8973,74,64
8974,Stuednt_8974,76,97
8975,Stuednt_8975,99,71
8976,Stuednt_8976,59,83
8977,Stuednt_8977,83,79
8978,Stuednt_8978,85,72
8979,Stuednt_8979,79,56
8980,Stuednt_8980,98,90
8981,Stuednt_8981,51,73
8982,Stuednt_8982,96,91
8983,Stuednt_8983,68,50
8984,Stuednt_8984,80,69
8985,Stuednt_8985,89,52
8986,Stuednt_8986,100,88
8987,Stuednt_8987,78,83
8988,Stuednt_8988,91,69
8989,Stuednt_8989,52,55
8990,Stuednt_8990,73,58
8991,Stuednt_8991,57,64
8992,Stuednt_8992,62,88
8993,Stuednt_8993,68,79
8994,Stuednt_8994,100,76
8995,Stuednt_8995,65,62
8996,Stuednt_8996,99,68
8997,Stuednt_8997,70,64
8998,Stuednt_8998,97,76
8999,Stuednt_8999,53,91
9000,Stuednt_9000,66,78
9001,Stuednt_9001,79,71
9002,Stuednt_9002,93,77
9003,Stuednt_9003,87,69
9004,Stuednt_9004,61,67
9005,Stuednt_9005,60,68
9006,Stuednt_9006,68,70
9007,Stuednt_9007,100,57
9008,Stuednt_9008,63,92
9009,Stuednt_9009,65,60
9010,Stuednt_9010,55,58
9011,Stuednt_9011,78,93
9012,Stuednt_9012,67,51
9013,Stuednt_9013,52,53
9014,Stuednt_9014,56,88
9015,Stuednt_9015,79,93
9016,Stuednt_9016,73,79
9017,Stuednt_9017,98,72
9018,Stuednt_9018,91,99
9019,Stuednt_9019,65,85
9020,Stuednt_9020,55,84
9021,Stuednt_9021,71,67
9022,Stuednt_9022,85,61
9023,Stuednt_9023,67,58
9024,Stuednt_9024,50,90
9025,Stuednt_9025,82,80
9026,Stuednt_9026,69,69
9027,Stuednt_9027,77,88
9028,Stuednt_9028,78,82
9029,Stuednt_9029,63,98
9030,Stuednt_9030,87,57
9031,Stuednt_9031,88,87
9032,Stuednt_9032,79,66
9033,Stuednt_9033,90,70
9034,Stuednt_9034,98,69
9035,Stuednt_9035,100,63
9036,Stuednt_9036,91,93
9037,Stuednt_9037,68,96
9038,Stuednt_9038,53,66
9039,Stuednt_9039,68,68
9040,Stuednt_9040,93,84
9041,Stuednt_9041,66,72
9042,Stuednt_9042,93,50
9043,Stuednt_9043,69,71
9044,Stuednt_9044,97,96
9045,Stuednt_9045,80,50
9046,Stuednt_9046,90,97
9047,Stuednt_9047,51,98
9048,Stuednt_9048,81,52
9049,Stuednt_9049,67,81
9050,Stuednt_9050,96,77
9051,Stuednt_9051,81,88
9052,Stuednt_9052,71,51
9053,Stuednt_9053,80,76
9054,Stuednt_9054,100,83
9055,Stuednt_9055,74,97
9056,Stuednt_9056,78,93
9057,Stuednt_9057,100,90
9058,Stuednt_9058,57,57
9059,Stuednt_9059,80,80
9060,Stuednt_9060,80,75
9061,Stuednt_9061,87,64
9062,Stuednt_9062,70,79
9063,Stuednt_9063,87,80
9064,Stuednt_9064,66,97
9065,Stuednt_9065,64,85
9066,Stuednt_9066,90,94
9067,Stuednt_9067,54,94
9068,Stuednt_9068,53,56
9069,Stuednt_9069,69,78
9070,Stuednt_9070,65,62
9071,Stuednt_9071,65,63
9072,Stuednt_9072,57,56
9073,Stuednt_9073,94,81
9074,Stuednt_9074,59,71
9075,Stuednt_9075,82,51
9076,Stuednt_9076,52,81
9077,Stuednt_9077,70,93
9078,Stuednt_9078,82,89
9079,Stuednt_9079,62,88
9080,Stuednt_9080,86,88
9081,Stuednt_9081,60,78
9082,Stuednt_9082,71,86
9083,Stuednt_9083,91,86
9084,Stuednt_9084,69,92
9085,Stuednt_9085,76,79
9086,Stuednt_9086,90,57
9087,Stuednt_9087,94,66
9088,Stuednt_9088,92,63
9089,Stuednt_9089,93,84
9090,Stuednt_9090,97,73
9091,Stuednt_9091,85,78
9092,Stuednt_9092,88,68
9093,Stuednt_9093,79,68
9094,Stuednt_9094,77,76
9095,Stuednt_9095,65,51
9096,Stuednt_9096,62,79
9097,Stuednt_9097,67,63
9098,Stuednt_9098,85,52
9099,Stuednt_9099,82,68
9100,Stuednt_9100,91,89
9101,Stuednt_9101,71,52
9102,Stuednt_9102,98,63
9103,Stuednt_9103,67,64
9104,Stuednt_9104,97,81
9105,Stuednt_9105,54,78
9106,Stuednt_9106,70,81
9107,Stuednt_9107,60,88
9108,Stuednt_9108,62,82
9109,Stuednt_9109,53,65
9110,Stuednt_9110,59,99
9111,Stuednt_9111,60,87
9112,Stuednt_9112,79,88
9113,Stuednt_9113,51,88
9114,Stuednt_9114,72,97
9115,Stuednt_9115,82,89
9116,Stuednt_9116,57,78
9117,Stuednt_9117,64,76
9118,Stuednt_9118,85,83
9119,Stuednt_9119,57,79
9120,Stuednt_9120,67,52
9121,Stuednt_9121,65,56
9122,Stuednt_9122,75,57
9123,Stuednt_9123,87,78
9124,Stuednt_9124,96,82
9125,Stuednt_9125,82,53
9126,Stuednt_9126,98,70
9127,Stuednt_9127,81,65
9128,Stuednt_9128,62,81
9129,Stuednt_9129,67,87
9130,Stuednt_9130,72,64
9131,Stuednt_9131,90,57
9132,Stuednt_9132,71,63
9133,Stuednt_9133,95,56
9134,Stuednt_9134,50,57
9135,Stuednt_9135,95,65
9136,Stuednt_9136,86,57
9137,Stuednt_9137,64,83
9138,Stuednt_9138,97,84
9139,Stuednt_9139,94,79
9140,Stuednt_9140,53,80
9141,Stuednt_9141,79,68
9142,Stuednt_9142,94,76
9143,Stuednt_9143,94,74
9144,Stuednt_9144,97,63
9145,Stuednt_9145,95,77
9146,Stuednt_9146,100,69
9147,Stuednt_9147,61,67
9148,Stuednt_9148,63,69
9149,Stuednt_9149,93,76
9150,Stuednt_9150,82,59
9151,Stuednt_9151,75,69
9152,Stuednt_9152,62,66
9153,Stuednt_9153,66,81
9154,Stuednt_9154,55,55
9155,Stuednt_9155,78,89
9156,Stuednt_9156,78,55
9157,Stuednt_9157,61,95
9158,Stuednt_9158,86,53
9159,Stuednt_9159,86,62
9160,Stuednt_9160,53,95
9161,Stuednt_9161,81,63
9162,Stuednt_9162,53,95
9163,Stuednt_9163,80,88
9164,Stuednt_9164,66,52
9165,Stuednt_9165,52,89
9166,Stuednt_9166,81,62
9167,Stuednt_9167,79,57
9168,Stuednt_9168,68,67
9169,Stuednt_9169,51,76
9170,Stuednt_9170,85,93
9171,Stuednt_9171,94,66
9172,Stuednt_9172,80,50
9173,Stuednt_9173,83,69
9174,Stuednt_9174,84,99
9175,Stuednt_9175,56,85
9176,Stuednt_9176,59,74
9177,Stuednt_9177,85,60
9178,Stuednt_9178,82,86
9179,Stuednt_9179,95,82
9180,Stuednt_9180,75,69
9181,Stuednt_9181,51,71
9182,Stuednt_9182,71,62
9183,Stuednt_9183,64,62
9184,Stuednt_9184,91,70
9185,Stuednt_9185,82,87
9186,Stuednt_9186,75,97
9187,Stuednt_9187,91,77
9188,Stuednt_9188,63,95
9189,Stuednt_9189,87,50
9190,Stuednt_9190,61,51
9191,Stuednt_9191,76,76
9192,Stuednt_9192,55,59
9193,Stuednt_9193,88,98
9194,Stuednt_9194,54,92
9195,Stuednt_9195,81,75
9196,Stuednt_9196,85,70
9197,Stuednt_9197,78,53
9198,Stuednt_9198,79,65
9199,Stuednt_9199,65,65
9200,Stuednt_9200,87,52
9201,Stuednt_9201,65,58
9202,Stuednt_9202,90,77
9203,Stuednt_9203,60,88
9204,Stuednt_9204,79,86
9205,Stuednt_9205,80,76
9206,Stuednt_9206,82,92
9207,Stuednt_9207,81,92
9208,Stuednt_9208,91,89
9209,Stuednt_9209,60,92
9210,Stuednt_9210,53,65
9211,Stuednt_9211,62,90
9212,Stuednt_9212,54,51
9213,Stuednt_9213,77,77
9214,Stuednt_9214,76,87
9215,Stuednt_9215,52,67
9216,Stuednt_9216,71,69
9217,Stuednt_9217,98,71
9218,Stuednt_9218,71,93
9219,Stuednt_9219,62,70
9220,Stuednt_9220,72,56
9221,Stuednt_9221,89,60
9222,Stuednt_9222,70,59
9223,Stuednt_9223,63,87
9224,Stuednt_9224,52,96
9225,Stuednt_9225,50,100
9226,Stuednt_9226,69,99
9227,Stuednt_9227,90,55
9228,Stuednt_9228,74,83
9229,Stuednt_9229,59,65
9230,Stuednt_9230,55,85
9231,Stuednt_9231,66,59
9232,Stuednt_9232,84,59
9233,Stuednt_9233,74,65
9234,Stuednt_9234,90,50
9235,Stuednt_9235,63,62
9236,Stuednt_9236,80,85
9237,Stuednt_9237,84,50
9238,Stuednt_9238,77,69
9239,Stuednt_9239,81,66
9240,Stuednt_9240,90,55
9241,Stuednt_9241,89,73
9242,Stuednt_9242,69,93
9243,Stuednt_9243,70,87
9244,Stuednt_9244,67,71
9245,Stuednt_9245,96,54
9246,Stuednt_9246,66,88
9247,Stuednt_9247,96,96
9248,Stuednt_9248,75,63
9249,Stuednt_9249,67,85
9250,Stuednt_9250,77,57
9251,Stuednt_9251,72,50
9252,Stuednt_9252,52,74
9253,Stuednt_9253,68,54
9254,Stuednt_9254,100,56
9255,Stuednt_9255,92,52
9256,Stuednt_9256,65,83
9257,Stuednt_9257,57,81
9258,Stuednt_9258,57,91
9259,Stuednt_9259,70,63
9260,Stuednt_9260,55,57
9261,Stuednt_9261,62,76
9262,Stuednt_9262,64,98
9263,Stuednt_9263,51,68
9264,Stuednt_9264,77,96
9265,Stuednt_9265,55,62
9266,Stuednt_9266,58,88
9267,Stuednt_9267,56,81
9268,Stuednt_9268,76,53
9269,Stuednt_9269,76,81
9270,Stuednt_9270,78,58
9271,Stuednt_9271,87,98
9272,Stuednt_9272,86,75
9273,Stuednt_9273,53,73
9274,Stuednt_9274,75,88
9275,Stuednt_9275,78,70
9276,Stuednt_9276,71,73
9277,Stuednt_9277,56,65
9278,Stuednt_9278,58,71
9279,Stuednt_9279,65,97
9280,Stuednt_9280,65,67
9281,Stuednt_9281,68,62
9282,Stuednt_9282,85,72
9283,Stuednt_9283,66,79
9284,Stuednt_9284,81,66
9285,Stuednt_9285,78,94
9286,Stuednt_9286,94,69
9287,Stuednt_9287,89,50
9288,Stuednt_9288,84,79
9289,Stuednt_9289,54,69
9290,Stuednt_9290,72,92
9291,Stuednt_9291,82,62
9292,Stuednt_9292,72,70
9293,Stuednt_9293,56,78
9294,Stuednt_9294,74,82
9295,Stuednt_9295,81,81
9296,Stuednt_9296,75,69
9297,Stuednt_9297,98,65
9298,Stuednt_9298,64,69
9299,Stuednt_9299,88,51
9300,Stuednt_9300,97,82
9301,Stuednt_9301,93,62
9302,Stuednt_9302,56,70
9303,Stuednt_9303,67,71
9304,Stuednt_9304,87,80
9305,Stuednt_9305,95,100
9306,Stuednt_9306,62,65
9307,Stuednt_9307,76,82
9308,Stuednt_9308,89,60
9309,Stuednt_9309,82,85
9310,Stuednt_9310,59,95
9311,Stuednt_9311,80,84
9312,Stuednt_9312,93,69
9313,Stuednt_9313,87,53
9314,Stuednt_9314,97,71
9315,Stuednt_9315,62,76
9316,Stuednt_9316,72,80
9317,Stuednt_9317,78,72
9318,Stuednt_9318,54,94
9319,Stuednt_9319,82,78
9320,Stuednt_9320,50,71
9321,Stuednt_9321,91,72
9322,Stuednt_9322,87,69
9323,Stuednt_9323,90,53
9324,Stuednt_9324,85,96
9325,Stuednt_9325,73,52
9326,Stuednt_9326,59,56
9327,Stuednt_9327,73,65
9328,Stuednt_9328,63,96
9329,Stuednt_9329,91,70
9330,Stuednt_9330,50,62
9331,Stuednt_9331,62,71
9332,Stuednt_9332,87,85
9333,Stuednt_9333,92,94
9334,Stuednt_9334,56,95
9335,Stuednt_9335,61,54
9336,Stuednt_9336,95,92
9337,Stuednt_9337,77,63
9338,Stuednt_9338,89,92
9339,Stuednt_9339,76,59
9340,Stuednt_9340,72,55
9341,Stuednt_9341,98,87
9342,Stuednt_9342,96,98
9343,Stuednt_9343,59,70
9344,Stuednt_9344,58,86
9345,Stuednt_9345,91,84
9346,Stuednt_9346,93,81
9347,Stuednt_9347,78,67
9348,Stuednt_9348,93,96
9349,Stuednt_9349,58,73
9350,Stuednt_9350,90,72
9351,Stuednt_9351,89,74
9352,Stuednt_9352,93,76
9353,Stuednt_9353,73,91
9354,Stuednt_9354,72,62
9355,Stuednt_9355,70,60
9356,Stuednt_9356,62,56
9357,Stuednt_9357,90,70
9358,Stuednt_9358,95,59
9359,Stuednt_9359,92,50
9360,Stuednt_9360,88,82
9361,Stuednt_9361,95,89
9362,Stuednt_9362,83,61
9363,Stuednt_9363,67,67
9364,Stuednt_9364,79,63
9365,Stuednt_9365,86,51
9366,Stuednt_9366,73,57
9367,Stuednt_9367,78,74
9368,Stuednt_9368,77,83
9369,Stuednt_9369,94,60
9370,Stuednt_9370,59,80
9371,Stuednt_9371,52,69
9372,Stuednt_9372,72,71
9373,Stuednt_9373,51,69
9374,Stuednt_9374,79,68
9375,Stuednt_9375,92,60
9376,Stuednt_9376,52,70
9377,Stuednt_9377,62,64
9378,Stuednt_9378,56,72
9379,Stuednt_9379,65,91
9380,Stuednt_9380,55,64
9381,Stuednt_9381,79,51
9382,Stuednt_9382,53,77
9383,Stuednt_9383,86,68
9384,Stuednt_9384,51,66
9385,Stuednt_9385,86,75
9386,Stuednt_9386,73,94
9387,Stuednt_9387,88,86
9388,Stuednt_9388,56,50
9389,Stuednt_9389,81,70
9390,Stuednt_9390,78,75
9391,Stuednt_9391,88,83
9392,Stuednt_9392,79,96
9393,Stuednt_9393,90,65
9394,Stuednt_9394,73,56
9395,Stuednt_9395,65,55
9396,Stuednt_9396,89,62
9397,Stuednt_9397,86,100
9398,Stuednt_9398,73,94
9399,Stuednt_9399,82,86
9400,Stuednt_9400,81,64
9401,Stuednt_9401,62,99
9402,Stuednt_9402,91,69
9403,Stuednt_9403,98,93
9404,Stuednt_9404,94,67
9405,Stuednt_9405,58,81
9406,Stuednt_9406,94,71
9407,Stuednt_9407,65,67
9408,Stuednt_9408,68,63
9409,Stuednt_9409,56,87
9410,Stuednt_9410,60,80
9411,Stuednt_9411,53,62
9412,Stuednt_9412,90,59
9413,Stuednt_9413,85,99
9414,Stuednt_9414,56,56
9415,Stuednt_9415,88,73
9416,Stuednt_9416,72,95
9417,Stuednt_9417,59,80
9418,Stuednt_9418,89,73
9419,Stuednt_9419,57,94
9420,Stuednt_9420,98,91
9421,Stuednt_9421,89,100
9422,Stuednt_9422,100,61
9423,Stuednt_9423,95,85
9424,Stuednt_9424,97,73
9425,Stuednt_9425,58,63
9426,Stuednt_9426,55,55
9427,Stuednt_9427,77,90
9428,Stuednt_9428,51,90
9429,Stuednt_9429,79,79
9430,Stuednt_9430,73,91
9431,Stuednt_9431,89,80
9432,Stuednt_9432,93,62
9433,Stuednt_9433,67,52
9434,Stuednt_9434,100,65
9435,Stuednt_9435,88,88
9436,Stuednt_9436,66,59
9437,Stuednt_9437,80,58
9438,Stuednt_9438,90,84
9439,Stuednt_9439,56,77
9440,Stuednt_9440,69,74
9441,Stuednt_9441,60,78
9442,Stuednt_9442,53,76
9443,Stuednt_9443,69,72
9444,Stuednt_9444,64,65
9445,Stuednt_9445,76,95
9446,Stuednt_9446,61,79
9447,Stuednt_9447,85,81
9448,Stuednt_9448,92,52
9449,Stuednt_9449,66,90
9450,Stuednt_9450,74,79
9451,Stuednt_9451,51,58
9452,Stuednt_9452,87,50
9453,Stuednt_9453,80,88
9454,Stuednt_9454,60,51
9455,Stuednt_9455,64,77
9456,Stuednt_9456,98,98
9457,Stuednt_9457,90,96
9458,Stuednt_9458,75,91
9459,Stuednt_9459,80,54
9460,Stuednt_9460,99,77
9461,Stuednt_9461,93,69
9462,Stuednt_9462,60,77
9463,Stuednt_9463,81,76
9464,Stuednt_9464,87,91
9465,Stuednt_9465,82,50
9466,Stuednt_9466,54,89
9467,Stuednt_9467,50,99
9468,Stuednt_9468,59,72
9469,Stuednt_9469,82,88
9470,Stuednt_9470,93,67
9471,Stuednt_9471,85,79
9472,Stuednt_9472,77,51
9473,Stuednt_9473,59,51
9474,Stuednt_9474,57,100
9475,Stuednt_9475,74,83
9476,Stuednt_9476,88,87
9477,Stuednt_9477,60,96
9478,Stuednt_9478,59,72
9479,Stuednt_9479,92,78
9480,Stuednt_9480,82,79
9481,Stuednt_9481,66,100
9482,Stuednt_9482,76,81
9483,Stuednt_9483,88,86
9484,Stuednt_9484,52,75
9485,Stuednt_9485,83,92
9486,Stuednt_9486,52,92
9487,Stuednt_9487,60,92
9488,Stuednt_9488,88,83
9489,Stuednt_9489,61,60
9490,Stuednt_9490,68,58
9491,Stuednt_9491,67,59
9492,Stuednt_9492,64,61
9493,Stuednt_9493,67,64
9494,Stuednt_9494,98,64
9495,Stuednt_9495,80,97
9496,Stuednt_9496,94,54
9497,Stuednt_9497,83,72
9498,Stuednt_9498,80,52
9499,Stuednt_9499,80,74
9500,Stuednt_9500,98,65
9501,Stuednt_9501,74,72
9502,Stuednt_9502,70,96
9503,Stuednt_9503,74,56
9504,Stuednt_9504,67,82
9505,Stuednt_9505,88,59
9506,Stuednt_9506,97,74
9507,Stuednt_9507,64,82
9508,Stuednt_9508,98,98
9509,Stuednt_9509,52,57
9510,Stuednt_9510,88,79
9511,Stuednt_9511,74,54
9512,Stuednt_9512,52,74
9513,Stuednt_9513,71,60
9514,Stuednt_9514,71,68
9515,Stuednt_9515,82,79
9516,Stuednt_9516,97,89
9517,Stuednt_9517,86,62
9518,Stuednt_9518,68,97
9519,Stuednt_9519,67,84
9520,Stuednt_9520,64,96
9521,Stuednt_9521,62,73
9522,Stuednt_9522,55,75
9523,Stuednt_9523,58,86
9524,Stuednt_9524,85,50
9525,Stuednt_9525,94,78
9526,Stuednt_9526,83,97
9527,Stuednt_9527,76,60
9528,Stuednt_9528,66,54
9529,Stuednt_9529,77,51
9530,Stuednt_9530,70,61
9531,Stuednt_9531,54,94
9532,Stuednt_9532,88,81
9533,Stuednt_9533,79,84
9534,Stuednt_9534,61,97
9535,Stuednt_9535,78,70
9536,Stuednt_9536,97,56
9537,Stuednt_9537,87,96
9538,Stuednt_9538,52,76
9539,Stuednt_9539,53,59
9540,Stuednt_9540,91,69
9541,Stuednt_9541,65,90
9542,Stuednt_9542,57,55
9543,Stuednt_9543,92,84
9544,Stuednt_9544,62,97
9545,Stuednt_9545,93,82
9546,Stuednt_9546,50,55
9547,Stuednt_9547,50,55
9548,Stuednt_9548,78,97
9549,Stuednt_9549,54,59
9550,Stuednt_9550,96,58
9551,Stuednt_9551,99,62
9552,Stuednt_9552,73,99
9553,Stuednt_9553,74,60
9554,Stuednt_9554,60,76
9555,Stuednt_9555,76,99
9556,Stuednt_9556,70,74
9557,Stuednt_9557,78,71
9558,Stuednt_9558,81,73
9559,Stuednt_9559,50,70
9560,Stuednt_9560,75,79
9561,Stuednt_9561,83,73
9562,Stuednt_9562,64,67
9563,Stuednt_9563,100,57
9564,Stuednt_9564,59,81
9565,Stuednt_9565,61,66
9566,Stuednt_9566,62,61
9567,Stuednt_9567,57,83
9568,Stuednt_9568,96,52
9569,Stuednt_9569,88,61
9570,Stuednt_9570,83,62
9571,Stuednt_9571,99,86
9572,Stuednt_9572,79,68
9573,Stuednt_9573,61,60
9574,Stuednt_9574,76,84
9575,Stuednt_9575,50,96
9576,Stuednt_9576,50,73
9577,Stuednt_9577,79,53
9578,Stuednt_9578,81,56
9579,Stuednt_9579,66,97
9580,Stuednt_9580,90,62
9581,Stuednt_9581,86,93
9582,Stuednt_9582,86,64
9583,Stuednt_9583,75,89
9584,Stuednt_9584,68,86
9585,Stuednt_9585,67,88
9586,Stuednt_9586,99,71
9587,Stuednt_9587,95,63
9588,Stuednt_9588,95,69
9589,Stuednt_9589,63,67
9590,Stuednt_9590,72,86
9591,Stuednt_9591,52,71
9592,Stuednt_9592,68,97
9593,Stuednt_9593,95,96
9594,Stuednt_9594,95,90
9595,Stuednt_9595,73,62
9596,Stuednt_9596,94,56
9597,Stuednt_9597,72,61
9598,Stuednt_9598,84,55
9599,Stuednt_9599,57,91
9600,Stuednt_9600,82,89
9601,Stuednt_9601,56,68
9602,Stuednt_9602,52,56
9603,Stuednt_9603,67,63
9604,Stuednt_9604,99,65
9605,Stuednt_9605,86,79
9606,Stuednt_9606,87,94
9607,Stuednt_9607,95,69
9608,Stuednt_9608,54,99
9609,Stuednt_9609,96,65
9610,Stuednt_9610,72,52
9611,Stuednt_9611,94,63
9612,Stuednt_9612,75,89
9613,Stuednt_9613,78,53
9614,Stuednt_9614,53,71
9615,Stuednt_9615,71,78
9616,Stuednt_9616,99,73
9617,Stuednt_9617,87,95
9618,Stuednt_9618,82,96
9619,Stuednt_9619,92,79
9620,Stuednt_9620,92,97
9621,Stuednt_9621,68,62
9622,Stuednt_9622,66,85
9623,Stuednt_9623,92,96
9624,Stuednt_9624,79,83
9625,Stuednt_9625,64,52
9626,Stuednt_9626,81,56
9627,Stuednt_9627,59,97
9628,Stuednt_9628,79,79
9629,Stuednt_9629,53,55
9630,Stuednt_9630,99,98
9631,Stuednt_9631,96,65
9632,Stuednt_9632,95,80
9633,Stuednt_9633,87,100
9634,Stuednt_9634,84,90
9635,Stuednt_9635,54,97
9636,Stuednt_9636,74,64
9637,Stuednt_9637,53,78
9638,Stuednt_9638,59,67
9639,Stuednt_9639,50,59
9640,Stuednt_9640,88,89
9641,Stuednt_9641,54,66
9642,Stuednt_9642,83,94
9643,Stuednt_9643,81,83
9644,Stuednt_9644,98,93
9645,Stuednt_9645,90,70
9646,Stuednt_9646,99,53
9647,Stuednt_9647,88,69
9648,Stuednt_9648,73,88
9649,Stuednt_9649,55,72
9650,Stuednt_9650,84,75
9651,Stuednt_9651,85,52
9652,Stuednt_9652,58,64
9653,Stuednt_9653,57,94
9654,Stuednt_9654,83,95
9655,Stuednt_9655,81,52
